Experiment	Participant	Item	Electrode	Condition	Amplitude	Stim
E2	2-25	86	C4	nprel	-0.946983	Meredith argued with the executive in the penthouse. She questioned how the executive's business
E2	2-25	86	P3	nprel	7.51372	Meredith argued with the executive in the penthouse. She questioned how the executive's business
E2	2-25	86	CP3	nprel	0.309486	Meredith argued with the executive in the penthouse. She questioned how the executive's business
E2	2-25	86	C3	nprel	-2.07005	Meredith argued with the executive in the penthouse. She questioned how the executive's business
E2	2-25	120	P4	nprel	8.99773	Theresa celebrated with the coach after the tournament. She was ecstatic that the coach's team
E2	2-25	120	CP4	nprel	10.6605	Theresa celebrated with the coach after the tournament. She was ecstatic that the coach's team
E2	2-25	120	C4	nprel	11.5058	Theresa celebrated with the coach after the tournament. She was ecstatic that the coach's team
E2	2-25	120	P3	nprel	5.29031	Theresa celebrated with the coach after the tournament. She was ecstatic that the coach's team
E2	2-25	120	CP3	nprel	2.02228	Theresa celebrated with the coach after the tournament. She was ecstatic that the coach's team
E2	2-25	120	C3	nprel	-0.384647	Theresa celebrated with the coach after the tournament. She was ecstatic that the coach's team
E2	2-25	97	P4	npunrel	-5.15582	Brenda planned with the engineer before building the machine. She was convinced that the engineer's gear
E2	2-25	97	CP4	npunrel	-3.01218	Brenda planned with the engineer before building the machine. She was convinced that the engineer's gear
E2	2-25	97	C4	npunrel	-2.91319	Brenda planned with the engineer before building the machine. She was convinced that the engineer's gear
E2	2-25	97	P3	npunrel	3.07447	Brenda planned with the engineer before building the machine. She was convinced that the engineer's gear
E2	2-25	97	CP3	npunrel	0.921902	Brenda planned with the engineer before building the machine. She was convinced that the engineer's gear
E2	2-25	97	C3	npunrel	-0.0720843	Brenda planned with the engineer before building the machine. She was convinced that the engineer's gear
E2	2-25	4	P4	nprel	7.90254	Edgar celebrated the blushing novelist at the awards gala. He bragged that the novelist's bestseller
E2	2-25	4	CP4	nprel	2.98218	Edgar celebrated the blushing novelist at the awards gala. He bragged that the novelist's bestseller
E2	2-25	4	C4	nprel	2.14568	Edgar celebrated the blushing novelist at the awards gala. He bragged that the novelist's bestseller
E2	2-25	4	P3	nprel	10.453	Edgar celebrated the blushing novelist at the awards gala. He bragged that the novelist's bestseller
E2	2-25	4	CP3	nprel	10.1986	Edgar celebrated the blushing novelist at the awards gala. He bragged that the novelist's bestseller
E2	2-25	4	C3	nprel	8.51481	Edgar celebrated the blushing novelist at the awards gala. He bragged that the novelist's bestseller
E2	2-25	115	P4	nprel	0.309622	Camilla competed with the salesman who targeted the same neighborhood. She wondered if the salesman's product
E2	2-25	115	CP4	nprel	3.47696	Camilla competed with the salesman who targeted the same neighborhood. She wondered if the salesman's product
E2	2-25	115	C4	nprel	4.50505	Camilla competed with the salesman who targeted the same neighborhood. She wondered if the salesman's product
E2	2-25	115	P3	nprel	1.51454	Camilla competed with the salesman who targeted the same neighborhood. She wondered if the salesman's product
E2	2-25	115	CP3	nprel	1.49378	Camilla competed with the salesman who targeted the same neighborhood. She wondered if the salesman's product
E2	2-25	115	C3	nprel	-0.0566599	Camilla competed with the salesman who targeted the same neighborhood. She wondered if the salesman's product
E2	2-25	92	P4	npunrel	4.24639	Heather sat with the surfer in the sand after the accident. She was astounded that the surfer's foot
E2	2-25	92	CP4	npunrel	-0.129381	Heather sat with the surfer in the sand after the accident. She was astounded that the surfer's foot
E2	2-25	92	C4	npunrel	-0.169289	Heather sat with the surfer in the sand after the accident. She was astounded that the surfer's foot
E2	2-25	92	P3	npunrel	0.509474	Heather sat with the surfer in the sand after the accident. She was astounded that the surfer's foot
E2	2-25	92	CP3	npunrel	0.740489	Heather sat with the surfer in the sand after the accident. She was astounded that the surfer's foot
E2	2-25	92	C3	npunrel	4.77778	Heather sat with the surfer in the sand after the accident. She was astounded that the surfer's foot
E2	2-25	15	P4	npunrel	12.5053	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that the preacher's benches
E2	2-25	15	CP4	npunrel	11.3748	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that the preacher's benches
E2	2-25	15	C4	npunrel	9.20479	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that the preacher's benches
E2	2-25	15	P3	npunrel	9.74594	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that the preacher's benches
E2	2-25	15	CP3	npunrel	8.63586	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that the preacher's benches
E2	2-25	15	C3	npunrel	8.40649	Gabriella wanted to loan the preacher equipment for the revival. She was sorry that the preacher's benches
E2	2-25	132	P4	nprel	10.2501	Bob frustrated the motherly psychiatrist at every session. He constantly griped that the psychiatrist's therapy
E2	2-25	132	CP4	nprel	13.3678	Bob frustrated the motherly psychiatrist at every session. He constantly griped that the psychiatrist's therapy
E2	2-25	132	C4	nprel	13.0561	Bob frustrated the motherly psychiatrist at every session. He constantly griped that the psychiatrist's therapy
E2	2-25	132	P3	nprel	17.0975	Bob frustrated the motherly psychiatrist at every session. He constantly griped that the psychiatrist's therapy
E2	2-25	132	CP3	nprel	14.0194	Bob frustrated the motherly psychiatrist at every session. He constantly griped that the psychiatrist's therapy
E2	2-25	132	C3	nprel	11.9369	Bob frustrated the motherly psychiatrist at every session. He constantly griped that the psychiatrist's therapy
E2	2-25	149	P4	nprel	-14.749	Dawn helped the priest organize the small study. She placed the priest's Bible
E2	2-25	149	CP4	nprel	-10.6968	Dawn helped the priest organize the small study. She placed the priest's Bible
E2	2-25	149	C4	nprel	-8.90875	Dawn helped the priest organize the small study. She placed the priest's Bible
E2	2-25	149	P3	nprel	-1.83071	Dawn helped the priest organize the small study. She placed the priest's Bible
E2	2-25	149	CP3	nprel	-2.41764	Dawn helped the priest organize the small study. She placed the priest's Bible
E2	2-25	149	C3	nprel	-3.78098	Dawn helped the priest organize the small study. She placed the priest's Bible
E2	2-25	150	P4	npunrel	10.5304	Lindsey fired the banker after the scandal. She believed that the banker's documents
E2	2-25	150	CP4	npunrel	15.2261	Lindsey fired the banker after the scandal. She believed that the banker's documents
E2	2-25	150	C4	npunrel	19.5688	Lindsey fired the banker after the scandal. She believed that the banker's documents
E2	2-25	150	P3	npunrel	7.91472	Lindsey fired the banker after the scandal. She believed that the banker's documents
E2	2-25	150	CP3	npunrel	10.1705	Lindsey fired the banker after the scandal. She believed that the banker's documents
E2	2-25	150	C3	npunrel	13.5377	Lindsey fired the banker after the scandal. She believed that the banker's documents
E2	2-25	100	P4	npunrel	-16.1618	Carla thanked the minister for all the guidance and support. She said that the minister's book
E2	2-25	100	CP4	npunrel	-11.0755	Carla thanked the minister for all the guidance and support. She said that the minister's book
E2	2-25	100	C4	npunrel	-8.94156	Carla thanked the minister for all the guidance and support. She said that the minister's book
E2	2-25	100	P3	npunrel	-2.67272	Carla thanked the minister for all the guidance and support. She said that the minister's book
E2	2-25	100	CP3	npunrel	-2.36024	Carla thanked the minister for all the guidance and support. She said that the minister's book
E2	2-25	100	C3	npunrel	-2.92527	Carla thanked the minister for all the guidance and support. She said that the minister's book
E2	2-25	56	P4	nprel	16.0322	Charlotte bantered with the captain in the tavern. She claimed that the captain's ship
E2	2-25	56	CP4	nprel	12.8223	Charlotte bantered with the captain in the tavern. She claimed that the captain's ship
E2	2-25	56	C4	nprel	12.7091	Charlotte bantered with the captain in the tavern. She claimed that the captain's ship
E2	2-25	56	P3	nprel	9.91371	Charlotte bantered with the captain in the tavern. She claimed that the captain's ship
E2	2-25	56	CP3	nprel	8.53748	Charlotte bantered with the captain in the tavern. She claimed that the captain's ship
E2	2-25	56	C3	nprel	8.77799	Charlotte bantered with the captain in the tavern. She claimed that the captain's ship
E2	2-25	147	P4	nprel	-7.00026	Briana cautioned the rugged doctor to be more careful. She mentioned that the doctor's stethoscope
E2	2-25	147	CP4	nprel	-8.841	Briana cautioned the rugged doctor to be more careful. She mentioned that the doctor's stethoscope
E2	2-25	147	C4	nprel	-7.94586	Briana cautioned the rugged doctor to be more careful. She mentioned that the doctor's stethoscope
E2	2-25	147	P3	nprel	-17.3595	Briana cautioned the rugged doctor to be more careful. She mentioned that the doctor's stethoscope
E2	2-25	147	CP3	nprel	-19.6128	Briana cautioned the rugged doctor to be more careful. She mentioned that the doctor's stethoscope
E2	2-25	147	C3	nprel	-19.2928	Briana cautioned the rugged doctor to be more careful. She mentioned that the doctor's stethoscope
E2	2-25	121	P4	npunrel	1.06079	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that the geographer's lane
E2	2-25	121	CP4	npunrel	-3.81786	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that the geographer's lane
E2	2-25	121	C4	npunrel	-3.68212	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that the geographer's lane
E2	2-25	121	P3	npunrel	-4.94096	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that the geographer's lane
E2	2-25	121	CP3	npunrel	-4.90834	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that the geographer's lane
E2	2-25	121	C3	npunrel	-1.74548	Victoria critiqued the balding geographer who worked for the historical society. She pointed out that the geographer's lane
E2	2-25	111	P4	npunrel	-6.51291	Tessa stood with the weatherman in the studio. She was worried that the weatherman's gestures
E2	2-25	111	CP4	npunrel	-7.01574	Tessa stood with the weatherman in the studio. She was worried that the weatherman's gestures
E2	2-25	111	C4	npunrel	-5.60005	Tessa stood with the weatherman in the studio. She was worried that the weatherman's gestures
E2	2-25	111	P3	npunrel	-10.0573	Tessa stood with the weatherman in the studio. She was worried that the weatherman's gestures
E2	2-25	111	CP3	npunrel	-9.31137	Tessa stood with the weatherman in the studio. She was worried that the weatherman's gestures
E2	2-25	111	C3	npunrel	-6.41518	Tessa stood with the weatherman in the studio. She was worried that the weatherman's gestures
E2	2-25	53	P4	nprel	0.906688	Sophia gossiped with the gentleman at the costume party. She joked that the gentleman's tuxedo
E2	2-25	53	CP4	nprel	1.38812	Sophia gossiped with the gentleman at the costume party. She joked that the gentleman's tuxedo
E2	2-25	53	C4	nprel	3.31614	Sophia gossiped with the gentleman at the costume party. She joked that the gentleman's tuxedo
E2	2-25	53	P3	nprel	6.97018	Sophia gossiped with the gentleman at the costume party. She joked that the gentleman's tuxedo
E2	2-25	53	CP3	nprel	5.48529	Sophia gossiped with the gentleman at the costume party. She joked that the gentleman's tuxedo
E2	2-25	53	C3	nprel	4.68921	Sophia gossiped with the gentleman at the costume party. She joked that the gentleman's tuxedo
E2	2-25	65	P4	nprel	4.91332	Julianna thanked the waiter after the dessert. She left the waiter's tip
E2	2-25	65	CP4	nprel	4.34925	Julianna thanked the waiter after the dessert. She left the waiter's tip
E2	2-25	65	C4	nprel	3.41512	Julianna thanked the waiter after the dessert. She left the waiter's tip
E2	2-25	65	P3	nprel	2.55245	Julianna thanked the waiter after the dessert. She left the waiter's tip
