TargetWords	Condition	ContextCode	N400	Subject	PlausibilityJudgement	Electrode	Cloze	FullText	ON	ZipfFrequency
ideas	Unrel	017	-0.5	TP30	1.09	C3	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-6.06	TP30	1.09	Pz	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	0.6	TP24	1.09	CPz	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	13.24	TP09	1.09	CP3	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	3.95	TP24	1.09	C3	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	0.75	TP24	1.09	CP4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-14.74	TP01	1.09	C4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-2.77	TP30	1.09	C4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-14.33	TP01	1.09	Pz	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	0.6	TP24	1.09	P4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	0.17	TP24	1.09	C4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	13.91	TP09	1.09	P3	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-3.17	TP30	1.09	Cz	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-13.73	TP01	1.09	CP4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-1.68	TP30	1.09	CP4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-4.18	TP30	1.09	P4	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-2.46	TP30	1.09	CPz	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	-4.34	TP30	1.09	P3	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
ideas	Unrel	017	0.81	TP24	1.09	Pz	0.15625	He was hired for the job because of his fresh new ideas	1	4.84
stores	Unrel	018	-3.23	CP16	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-3.54	CP19	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.3	CP22	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-6.69	CP02	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-7.87	CP02	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-1.16	CP28	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-4.84	CP16	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	4.54	CP06	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	5.03	CP22	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-0.05	CP19	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	0.03	CP22	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-7	CP19	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	6.36	CP28	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-5.94	CP02	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	3.71	CP06	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.11	CP22	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-0.43	CP16	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-11.31	CP02	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.18	CP28	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-4.13	CP16	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.89	CP22	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	3.69	CP22	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	5.23	CP06	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	7.46	CP06	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-6.82	CP02	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	5.43	CP22	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.28	CP28	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-4.89	CP19	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.65	CP28	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-3.3	CP19	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-6.73	CP19	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.91	CP28	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-5.4	CP02	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-9.73	CP02	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.11	CP22	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-5.82	CP02	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-0.22	CP16	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-2.62	CP28	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-2.67	CP19	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.36	CP06	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.17	CP28	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	0.38	CP28	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	5.02	CP06	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-5.74	CP19	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-11.47	CP19	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.24	CP16	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	3	CP06	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	3.15	CP06	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2	CP06	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.74	CP22	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-8.26	CP02	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	0.97	CP16	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-2.95	CP16	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-0.8	CP16	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-7.2	TP03	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.77	TP35	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	3.74	TP28	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.13	TP35	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.16	TP35	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	0.11	TP35	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	4.85	TP33	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	7.36	TP06	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	6.41	TP06	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.74	TP27	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	3.93	TP06	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-5.48	TP03	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-7.39	TP03	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.84	TP27	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	8.97	TP33	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-6.69	TP03	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	4.18	TP28	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-6.89	TP03	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-2.35	TP35	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	8.86	TP33	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	3.83	TP33	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	5.85	TP33	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-0.81	TP27	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.24	TP27	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	4.69	TP06	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	6.15	TP06	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	8.34	TP28	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	0.58	TP27	1.89	P4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	4.93	TP33	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	7.44	TP28	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	7.55	TP28	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	8.38	TP06	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	4.69	TP33	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	7.93	TP06	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.65	TP28	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	1.27	TP06	1.89	C4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	9.4	TP28	1.89	CP3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-7.59	TP03	1.89	CP4	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	6.16	TP33	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	5.73	TP33	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	7.25	TP28	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-1.63	TP35	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-0.41	TP35	1.89	P3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.13	TP27	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-7	TP03	1.89	Pz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-6.95	TP03	1.89	CPz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	2.37	TP27	1.89	C3	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
stores	Unrel	018	-7.54	TP03	1.89	Cz	0.03448275862068965	The journal issue that has the new article about diseases of the eye is still in stores	13	4.63
