FullText	TargetWords	pos_start	Subject	Item	logfreq	concr	old20	dataset	cloze_p	n400	bline
The breeze lifted the leaves	leaves	4	bcr13	315	7.748028524432376	4.78	1.55	Szewczyk & Federmeier (2022)	0.177062374245473	1.349450749951867	0.0434989174187674
He tried to put the pieces of the broken plate back together with care	care	13	bcr13	146	10.116540363140167	2.33	1	Szewczyk & Federmeier (2022)	0	3.2220966537428763	-9.459368203308836
Larry chose not to join the party	party	6	bcr13	167	9.38353709043758	3.89	1.3	Szewczyk & Federmeier (2022)	0.0297131147540984	2.909297988530605	-3.695961681389008
The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his scars	scars	21	bcr13	165	5.41610040220442	4.74	1.1	Szewczyk & Federmeier (2022)	0.76440329218107	1.9896096555747684	-13.451922463368108
They raised pigs on their own	own	5	bcr13	114	10.061345637151708	1.96	1.4	Szewczyk & Federmeier (2022)	0.0289421157684631	-17.55164352373446	-17.86057438245607
The man who was carried into the emergency room had been stabbed in a car	car	14	bcr13	313	10.112004656988177	4.89	1	Szewczyk & Federmeier (2022)	0.0628997867803838	4.355045198935877	0.7447215039062687
The newspaper review recommended the film, and the lead actor was praised for being very together	together	15	bcr13	187	9.880935148065616	2.74	2.9	Szewczyk & Federmeier (2022)	0	12.896945370019326	13.205842091333045
I think that my stockbroker is a crook	crook	7	bcr13	336	5.66988092298052	3.79	1.55	Szewczyk & Federmeier (2022)	0.18200620475698	-6.103058860625939	-8.717004849472714
When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare key	key	21	bcr13	206	8.39638057119949	4.89	1.2	Szewczyk & Federmeier (2022)	0.794794794794795	0.353338044666104	4.26736118161948
Every month Rick had to clean his teeth	teeth	7	bcr13	280	7.80016307039296	4.96	1.85	Szewczyk & Federmeier (2022)	0	-9.339369605240895	-17.91337468898078
The young boy asked for another drink	drink	6	bcr13	8	9.442879644930755	4.76	1.65	Szewczyk & Federmeier (2022)	0.103529411764706	3.738220669934885	-5.6606831522597405
Every morning Susan braids her little girl's hair then helps her dress for school	school	13	bcr13	327	9.740380214665976	4.79	1.95	Szewczyk & Federmeier (2022)	1	-2.8818018325578105	-8.58194379197828
The old woman was the only one to see the accident	accident	10	bcr13	316	8.330140460246382	3.26	2.65	Szewczyk & Federmeier (2022)	0.207452165156093	-2.7838774532958213	-11.143606692745742
She wanted a roommate who would be quiet and behave	behave	9	bcr13	259	6.720220155135295	1.78	1.85	Szewczyk & Federmeier (2022)	0	-3.0646418480215125	-15.56567766513252
It was a dream come true because Jane had always wanted to visit Europe with her father	father	16	bcr13	7	10.24991012001051	4.52	1.55	Szewczyk & Federmeier (2022)	0.0290581162324649	-1.8099386971574756	-0.7565953032083986
Tim's friend pushed him into a hamper	hamper	6	bcr13	241	4.290459441148391	4.21	1.7	Szewczyk & Federmeier (2022)	0	-1.8641091855229832	0.2700574608324207
Sandy always wished that she had had a dog	dog	8	bcr13	30	9.193804403336085	4.85	1	Szewczyk & Federmeier (2022)	0.243019648397104	2.407976512569339	5.3360639755836585
I could not remember his song	song	5	bcr13	255	8.471986598578159	4.46	1	Szewczyk & Federmeier (2022)	0	-5.712001804435005	1.7133781257494436
All of their friends have noted that Joe and his wife are always late	late	13	bcr13	204	9.529303064460995	2.6	1	Szewczyk & Federmeier (2022)	0.0290872617853561	-2.378436088263625	-16.4181216620127
He always hid an extra set of keys under a mat	mat	10	bcr13	16	5.187385805840755	4.83	1	Szewczyk & Federmeier (2022)	0.547052740434333	-8.773176862672223	-12.546145257672942
They decided to buy a small place and build an addition with two more freezers	freezers	14	bcr13	281	2.833213344056216	4.87	2.3	Szewczyk & Federmeier (2022)	0	-3.2530006343181253	8.33615067485108
It is not legal for an employer to consider a person's attitude	attitude	11	bcr13	15	7.193685818395112	1.97	2.55	Szewczyk & Federmeier (2022)	0	-7.704911423745899	0.6861999400508734
The hikers wanted to camp close to the igloo	igloo	8	bcr13	209	2.772588722239781	4.73	2.45	Szewczyk & Federmeier (2022)	0	-4.8671363505132765	-0.7767834696672431
I just had a new sound system installed in my car	car	10	bcr13	55	10.112004656988177	4.89	1	Szewczyk & Federmeier (2022)	0.79559118236473	0.20992441755485788	-10.972684921799772
I started to put new plants in my garden but ran out of soil	soil	13	bcr13	276	5.986452005284438	4.87	1.4	Szewczyk & Federmeier (2022)	0.353707414829659	1.980883954578417	-7.2707410558059085
In caring for hospitalized patients, a doctor often needs the help of a nurse	nurse	13	bcr13	282	7.738488122494646	4.39	1.75	Szewczyk & Federmeier (2022)	0.971	-0.56751035916981	-5.674103825388587
The tenants decided to take their landlord to breakfast	breakfast	8	bcr13	230	8.126222529458525	4.43	3.15	Szewczyk & Federmeier (2022)	0	-10.003139997258636	-2.3271588905997667
When she got there she found that most of the people were gone	gone	12	bcr13	257	9.62483129129166	2.04	1.1	Szewczyk & Federmeier (2022)	0.395445134575569	-5.9882540954989665	-7.378742280351653
He hated to move, but Richard wanted to live closer to his friends	friends	12	bcr13	142	9.653679132512428	3.07	2.15	Szewczyk & Federmeier (2022)	0.028913260219342	-2.1353127911914687	-6.649656687437031
She finished the second load of laundry and started to fold	fold	10	bcr13	63	6.089044875446846	4.13	1.25	Szewczyk & Federmeier (2022)	0.364669421487603	-4.833781993281005	-13.007042520448
The long test left the class unprepared	unprepared	6	bcr13	345	4.3694478524670215	2.07	3.5	Szewczyk & Federmeier (2022)	0	-4.50968374353518	-6.050825763393055
He bought her a pearl necklace for her birthday	birthday	8	bcr13	112	8.508959386489133	3.2	3.4	Szewczyk & Federmeier (2022)	0.856143856143856	-7.023210414850783	-21.08856421670144
When the power went out the house became cold	cold	8	bcr13	337	8.80071662871916	3.85	1	Szewczyk & Federmeier (2022)	0.0298969072164948	5.113694955829458	2.2281548523085606
It was difficult to decide which bills to pay and which to ignore	ignore	12	bcr13	298	6.858565034791365	2.22	2.2	Szewczyk & Federmeier (2022)	0.291208791208791	-5.690210136418999	-6.923816631511186
Their picnic was ruined by the bees	bees	6	bcr13	80	5.60947179518496	4.72	1	Szewczyk & Federmeier (2022)	0.0298969072164948	5.3425623296837434	11.589132921544014
After dinner they washed the dishes	dishes	5	bcr13	136	6.406879986069314	4.9	1.7	Szewczyk & Federmeier (2022)	0.742257742257742	-2.721841410796464	7.233204402857222
They stood with the others and chatted while waiting for the doctor	doctor	11	bcr13	222	9.50762618057066	4.69	1.95	Szewczyk & Federmeier (2022)	0	-6.843914458722597	-13.90370004496548
In the distance they heard the sigh	sigh	6	bcr13	117	5.159055299214529	3.89	1.55	Szewczyk & Federmeier (2022)	0	-12.176818465887488	-5.813885773876284
The two hold-up men carried guns but didn't panic	panic	8	bcr13	325	7.016609683894219	3.04	1.85	Szewczyk & Federmeier (2022)	0	-5.764926339557207	-9.043090611817677
He wrote himself a note so that he wouldn't misspeak	misspeak	9	bcr13	22	0	2.81	3.15	Szewczyk & Federmeier (2022)	0	2.1357874492367896	13.428352305083529
While skiing, Randy broke his glasses	glasses	5	bcr13	226	7.432483807917119	4.9	1.75	Szewczyk & Federmeier (2022)	0	-2.39324395804111	-8.312292992880904
Keith read a story to his little girl but after only a short time she started to get sleepy	sleepy	18	bcr13	297	6.082218910376446	2.77	1.9	Szewczyk & Federmeier (2022)	0.353059177532598	8.691148246665959	1.899681422753246
Tracy and her husband weren't Catholic, but she was glad when the priest warmly welcomed their three suggestions	suggestions	17	bcr13	166	5.6240175061873385	2.23	3.5	Szewczyk & Federmeier (2022)	0	-2.805087875008969	-7.209244347361999
The problem with Christine is that she can't take a test	test	10	bcr13	353	8.36380888451688	3.93	1	Szewczyk & Federmeier (2022)	0.0299277605779154	-5.141966228135188	-10.77449657093764
Joe went to the hardware store and bought a replacement window at twice the original price	price	15	bcr13	68	7.909489492673759	3.63	1.4	Szewczyk & Federmeier (2022)	0.727835051546392	-4.877707298626472	-14.116128356313782
The exit was marked by a large rock	rock	7	bcr13	343	8.388222810119277	4.91	1	Szewczyk & Federmeier (2022)	0	-13.10426345370019	-13.259030826815945
It's raining, and I forgot my coat, hat, and keys	keys	9	bcr13	323	7.86403565907245	4.89	1.85	Szewczyk & Federmeier (2022)	0	0.6189514991084248	-4.902205885081156
Although this film was an exception, she generally went to see movies that were long	long	14	bcr13	148	10.446799727336415	3.18	1	Szewczyk & Federmeier (2022)	0	-1.813605488806427	-0.7594282739167062
The cows moved from the sun into the mud	mud	8	bcr13	113	6.6293632534374485	4.86	1	Szewczyk & Federmeier (2022)	0	3.1394349017625456	-2.0300139821893333
He was packing his books and moving to a new office	office	10	bcr13	278	9.249561085129464	4.93	2.45	Szewczyk & Federmeier (2022)	0.118236472945892	-7.916127574947152	-7.629057309572513
His skin was red from spending the day at the beach	beach	10	bcr13	2	7.968665700466235	4.79	1.35	Szewczyk & Federmeier (2022)	0.824824824824825	-2.310515061120197	-22.15868421428904
Before going out on the open seas they always checked the weather	weather	11	bcr13	40	7.465655310134056	3.83	1.75	Szewczyk & Federmeier (2022)	0.38391959798995	10.675966664055016	-1.3599266197939446
The piano was out of place	place	5	bcr14	64	10.33322241961703	3.48	1.45	Szewczyk & Federmeier (2022)	0	4.0974737512265555	1.1346976221948828
She thought she had seen a ghost	ghost	6	bcr14	98	7.532088143541722	3.19	1.85	Szewczyk & Federmeier (2022)	0.683266932270916	2.749504357562973	5.022255505725877
He grew corn to feed his children	children	6	bcr14	235	9.097283649683886	4.89	2.85	Szewczyk & Federmeier (2022)	0.0290581162324649	-11.14121478201654	-10.98148130925285
Quite predictably, the first thing the doctor asked for was a symptom	symptom	11	bcr14	303	4.574710978503383	3.19	3.2	Szewczyk & Federmeier (2022)	0.149178255372946	5.142650316138816	6.995059867805224
I just had a new sound system installed in my office	office	10	bcr14	55	9.249561085129464	4.93	2.45	Szewczyk & Federmeier (2022)	0	-8.421419643632454	-8.195555813814874
They had to shampoo the new beige rug after the accident with the tray	tray	13	bcr14	143	6.018593214496234	4.74	1.05	Szewczyk & Federmeier (2022)	0	-1.1464727112819084	10.405398476520924
I started to put new plants in my garden but ran out of room	room	13	bcr14	276	10.017530268576788	4.79	1.1	Szewczyk & Federmeier (2022)	0.0290581162324649	-4.4063892801335856	-7.783309421363718
She pulled her head out from under the faucet and reached for a towel	towel	13	bcr14	70	6.583409222158765	4.86	1.6	Szewczyk & Federmeier (2022)	0.730093071354705	-10.203443914419813	-22.037661658553088
The ship disappeared into the thick smoke	smoke	6	bcr14	332	8.11312710422178	4.96	1.5	Szewczyk & Federmeier (2022)	0	3.945518526201457	4.659378257746402
Ron bought a board for the window that was too long and then he bought one that was too ugly	ugly	19	bcr14	283	7.67368812926773	3.23	2	Szewczyk & Federmeier (2022)	0	-4.2969332052802525	-1.8935042618568363
The breeze lifted the smell	smell	4	bcr14	315	8.352554369474591	3.7	1.45	Szewczyk & Federmeier (2022)	0	-3.2384226031928267	-2.7476559571710997
Esther didn't think the sword was that dangerous because it wasn't very sharp	sharp	12	bcr14	176	7.101675971619444	3.86	1.75	Szewczyk & Federmeier (2022)	0.847457627118644	6.144382723019132	-6.2028736703772225
The manila folder that contained her manuscript had been stolen	stolen	9	bcr14	47	7.467942332285852	2.89	1.85	Szewczyk & Federmeier (2022)	0.243523316062176	-0.5900850431111779	6.151820737929231
No one wanted to make any decisions until after the trial	trial	10	bcr14	251	7.831617276352611	3.07	1.75	Szewczyk & Federmeier (2022)	0.0292044310171198	-1.1998232208282873	6.3871863505472275
Most shark attacks occur very close to winter	winter	7	bcr14	221	7.198931240688173	3.84	1.65	Szewczyk & Federmeier (2022)	0	1.4632775215060962	4.271263925792891
They asked Dave to play tennis but he was too late	late	10	bcr14	236	9.529303064460995	2.6	1	Szewczyk & Federmeier (2022)	0	-8.123527798038614	-6.099195974126625
I was impressed by how much he published	published	7	bcr14	174	5.908082938168931	3.26	2.55	Szewczyk & Federmeier (2022)	0	-4.048221915204021	-12.0447498705846
Sharon dried the bowls with a sigh	sigh	6	bcr14	81	5.159055299214529	3.89	1.55	Szewczyk & Federmeier (2022)	0	4.916118146299545	4.7088770122593475
The person who caught the thief deserves our reward	reward	8	bcr14	73	6.824373670043086	3.41	1.85	Szewczyk & Federmeier (2022)	0.242768595041322	-7.213419310931974	-4.067535726805451
At night the old woman locked the door	door	7	bcr14	4	9.608847999516849	4.81	1.35	Szewczyk & Federmeier (2022)	0.941941941941942	7.9825808953076125	10.724280368521695
After dinner, they spent a long time over coffee just talking	talking	10	bcr14	256	10.141953119948122	3.72	1.65	Szewczyk & Federmeier (2022)	0.79559118236473	11.734337474200991	0.6225972108075302
Nora couldn't take the message because she didn't have a pencil or a piece of chalk	chalk	15	bcr14	264	5.214935757608986	4.9	1.85	Szewczyk & Federmeier (2022)	0	-13.285158673247665	-17.052982811142996
Gary could not believe his son stole a car	car	8	bcr14	9	10.112004656988177	4.89	1	Szewczyk & Federmeier (2022)	0.455578512396694	-2.0160016057291963	6.833803308586457
I was finally able to make an appointment for the doctor	doctor	10	bcr14	138	9.50762618057066	4.69	1.95	Szewczyk & Federmeier (2022)	0.3510747185261	11.587505190917389	6.940006511108129
All of her neighbors thought the old woman was a witch	witch	10	bcr14	36	7.252053951852814	4.17	1.1	Szewczyk & Federmeier (2022)	0.207035175879397	3.7929978079809312	-14.04406092646564
I couldn't go, so I sent my secretary to the lawyers to pick up the papers	papers	15	bcr14	300	7.878155336503324	4.93	1.5	Szewczyk & Federmeier (2022)	0.354773869346734	-17.459902800425414	-1.5225436891840076
John swept the floor with a broom	broom	6	bcr14	273	5.497168225293202	4.89	1.6	Szewczyk & Federmeier (2022)	0.853	-18.465426707159263	-6.269298654885023
During years of drudgery, the man had derived comfort from a single song	song	12	bcr14	46	8.471986598578159	4.46	1	Szewczyk & Federmeier (2022)	0.0321507760532151	-10.33614313325383	-4.52180217219544
Peter painted the walls of the bird exhibit light blue to resemble the sky	sky	13	bcr14	358	7.734558844354756	4.45	1.45	Szewczyk & Federmeier (2022)	0.759297520661157	-2.1835157276077855	-1.214103725887035
We followed the path up the hill, and there under the tree was a cat	cat	14	bcr14	110	8.126813720726114	4.86	1	Szewczyk & Federmeier (2022)	0.113095238095238	-15.089413557096709	-5.814787893250246
They installed an extremely expensive alarm system to protect their truck	truck	10	bcr14	50	8.220672170297252	4.84	1.6	Szewczyk & Federmeier (2022)	0	12.282752459874946	13.175792474361684
They both have jobs but they get some extra income by raising chickens	chickens	12	bcr14	149	6.255750041753367	4.8	2.2	Szewczyk & Federmeier (2022)	0.142430278884462	4.313585084101849	-7.854444069059128
There were a lot of old boxes stored in the basement	basement	10	bcr14	271	6.980075940561763	4.89	2.45	Szewczyk & Federmeier (2022)	0.088	-1.182370941982107	-2.2760455757561484
Alfonso has started biking to work instead of driving his car	car	10	bcr14	274	10.112004656988177	4.89	1	Szewczyk & Federmeier (2022)	0.941941941941942	-20.15703151488396	-11.064604113111582
He took the money from his leather wallet	wallet	7	bcr14	19	7.059617628291383	4.81	1.65	Szewczyk & Federmeier (2022)	0.618618618618619	-10.876357516905005	-2.394993774591241
I added my name to the list	list	6	bcr14	145	8.321421586897879	4.43	1	Szewczyk & Federmeier (2022)	0.942057942057942	-11.347130348866155	-9.162930257758305
